"oris_code","unit_id","facility_name","state","fips_code","ertac_region","fuel_type","gen_capacity_mw","annual_so2_2022_tons","avg_annual_so2_rate_2022","annual_nox_2022_tons","avg_annual_nox_rate_2022","annual_so2_2038_tons","avg_annual_so2_rate_2038","annual_nox_2038_tons","avg_annual_nox_rate_2038","longitude","latitude"
2081,"16","Northeast Generating Station","MO","29095","SPPC","Oil",35.4592075262707,0.626749999999999,0.0300528171968764,25.0255499999999,1.19998129940373,0,NA,0,NA,-94.5605,39.1231
52130,"3SPS32","BP Whiting Business Unit","IN","18089","CONUS","Industrial",34.8693595167559,0,0,24.8747009999998,0.02282277979575,0,0,24.6797073177108,0.02282277979575,-87.4803,41.6703
55976,"CT101","Hunterstown Combined Cycle","PA","42001","PJME","Combined Cycle Gas",198.298303933516,4.08102499999998,0.000600027212236256,24.7972909999997,0.00364590988532075,3.31050664509179,0.000600027212236252,20.1434094689767,0.0036509800838259,-77.1672,39.8725
7836,"EU2","Marsh Run Generation Facility","VA","51061","PJMD","Simple Cycle Gas",219.962362669511,0.354517499999999,0.000621929170174575,24.750466,0.0434196810617643,0.374180585324196,0.000621929170174574,26.1480753193895,0.0434609689087964,-77.771111,38.542222
7837,"EU5","Louisa Generation Facility","VA","51109","PJMD","Simple Cycle Gas",224.863267413736,0.416203499999999,0.000748295218665154,24.7439145,0.0444872590245142,0.439205830665342,0.000748295218665154,26.2258814822503,0.0446822431494543,-78.215173,38.121979
7158,"**GT1","Woodsdale","OH","39017","PJMW","Simple Cycle Gas",79.2781812874598,0.4314905,0.00231293387058547,24.6992099999999,0.132396053645916,0.456709150462665,0.00231293387058547,26.1223014882113,0.132292413735354,-84.4611,39.4492
6195,"CT2A","John Twitty Energy Center","MO","29077","SPPC","Simple Cycle Gas",23.1790059199918,0.191425000000001,0.00110857312806229,24.6891634999999,0.142978938019778,0.208898505097366,0.0011085731280623,26.9428741878238,0.142979224784128,-93.3892,37.1519
7212,"4","Darbytown Combustion Turbine","VA","51087","PJMD","Simple Cycle Gas",100.711683260369,8.49559999999999,0.060387003957042,24.6741,0.175384313566605,8.94540319854877,0.0603870039570417,25.98119891862,0.175389161011985,-77.371648,37.496301
8102,"B002","Gen J M Gavin","OH","39053","CONUS","EGU-Other",60,0,0,24.648,2,0.12324,0.01,24.648,2,-82.1158,38.9347
55372,"CTG3","New Harquahala Generating Company, LLC","AZ","04013","SRSG","Combined Cycle Gas",234.714314665993,1.86301799999999,0.000600021811113526,24.6245304999999,0.0079308173020498,0.536743001991004,0.000600021811113526,7.09453123954522,0.00793093429735066,-113.1133,33.4759
2398,"2201","Bergen Generating Station","NJ","34003","PJME","Combined Cycle Gas",213.104837221617,1.6187405,0.00060003345761714,24.6079199999997,0.00912164446516646,1.31278255001191,0.000600033457617135,19.976647957376,0.00913072553055784,-74.0244,40.8375
55096,"CT","Portside Energy","IN","18127","MISC","Simple Cycle Gas",35.1697942925615,0,0,24.5511999999978,0.0369504166952911,0,0,26.591643052576,0.0334459870002073,-87.1728,41.6317
7604,"2","St. Francis Power Plant","MO","29069","MISC","Combined Cycle Gas",275.812059558011,1.47193049999999,0.000600032916579904,24.549915,0.0100077803260675,0.138069870027127,0.000600032916579907,6.90311478980706,0.03,-90.1779,36.5852
56349,"CT1B","Quail Run Energy Center","TX","48135","TRE","Combined Cycle Gas",148.638121089368,0.868468999999997,0.000600042869601486,24.5224865,0.0169430839433805,0.453319303989956,0.000600042869601498,12.7972707046289,0.0169392985674461,-102.315,31.8414
55284,"GS10","Big Sandy Peaker Plant","WV","54099","PJMW","Simple Cycle Gas",27.565256068922,0.0739500000000013,0.000648714370054051,24.39915,0.214037582449007,0.0797024743204716,0.000648714370054032,26.2329995192854,0.213515626746483,-82.5938,38.3441
54081,"BLR03B","Spruance Genco, LLC","VA","51760","CONUS","Industrial",30.0779215848718,0.468567500000003,0.000600233001351575,24.3763075000002,0.0312259476224747,0.468571047377034,0.000600233001351566,24.3831058685754,0.031234419838133,-77.426805,37.456647
400,"9","Haynes Generating Station","CA","06037","CASO","Combined Cycle Gas",293.685844390454,2.25955949999999,0.000600034579245535,24.3621474999999,0.00646946049647295,0.425152347399442,0.000600034579245535,4.59093813164095,0.00647937532748307,-118.0942,33.7639
6223,"4B","Empire District Elec Co Energy Ctr","MO","29097","SPPC","Simple Cycle Gas",26.5798438551994,0.200287000000001,0.000699503197383275,24.3555065,0.0850617097996326,0.245992441097361,0.000699503197383258,29.9645657045177,0.0852071284182874,-94.1041,37.1385
56482,"2","Black Mountain Generating Station","AZ","04015","SRSG","Simple Cycle Gas",46.9557797581353,0.816405499999999,0.0035001505839182,24.3165475,0.10425159792652,0.918153788333747,0.00350015058391823,27.3473369893409,0.104252467013789,-114.1353,35.0534
7159,"**3","Concord","WI","55055","MISW","Simple Cycle Gas",98.6283732001832,0.2031545,0.000600132596086695,24.276153,0.0717134531742483,0.220446603861194,0.000600132596086694,26.3506121782237,0.0717355632520807,-88.69,43.1669
55229,"G1CT2","Montpelier Electric Gen Station","IN","18179","MISC","Simple Cycle Gas",41.6393251341181,0.0941500000000001,0.000569947684674556,24.2371000000004,0.146722028977439,0.10183603399308,0.000569947684674541,26.4643895277032,0.148113756459373,-85.3057,40.6206
6081,"005","Stony Brook Energy Center","MA","25013","ISNE","Oil",81.5930820833983,0,0,24.22915,1.19999455204162,0,NA,0,NA,-72.5103,42.1977
3494,"CT1","Permian Basin","TX","48475","TRE","Simple Cycle Gas",79.9798365267372,0,0,24.116531,0.238051729073208,0,0,24.6121802521609,0.238204013675347,-102.9636,31.5839
55284,"GS05","Big Sandy Peaker Plant","WV","54099","PJMW","Simple Cycle Gas",29.6096612618446,0.0795000000000007,0.000629588023731113,24.0879500000001,0.190760815550111,0.0847112325516981,0.000629588023731095,25.6264075391094,0.190459739421559,-82.5938,38.3441
55284,"GS01","Big Sandy Peaker Plant","WV","54099","PJMW","Simple Cycle Gas",28.6011862172686,0.0787500000000007,0.000639171601139067,24.0700999999999,0.19536411881368,0.0842043188745183,0.00063917160113905,25.6629469897206,0.194800304029656,-82.5938,38.3441
2081,"13","Northeast Generating Station","MO","29095","SPPC","Oil",31.4678580094202,0.59955,0.0299945218911732,23.98815,1.20008855025226,0,NA,0,NA,-94.5605,39.1231
7158,"**GT5","Woodsdale","OH","39017","PJMW","Simple Cycle Gas",80.44577157975,0.458428,0.00263128842248591,23.9426275,0.137426070276341,0.482287386044554,0.0026312884224859,25.1993839627977,0.137484100131454,-84.4611,39.4492
6373,"1","Rokeby","NE","31109","SPPN","Simple Cycle Gas",51.7374134897556,0.0909000000000002,0.00121389772677953,23.9138499999999,0.319350584747487,0.0965310956843265,0.00121389772677952,25.3807236242327,0.319167647409994,-96.7364,40.7316
63628,"5A-1","Tinker","OK","40109","SPPS","Simple Cycle Gas",15.6008922294605,0,0,23.8989499999999,0.700044230679102,0,0,23.4300520080047,0.700044230679104,-97.373,35.415
3406,"JCT19","Johnsonville","TN","47085","SRCE","Oil",91.6515452292864,0.754754500000001,0.00108003986013771,23.8948455,0.0341930860853856,0.309023853730546,0.00108003986013772,9.80752595996816,0.0342773505612201,-87.9861,36.0278
63628,"5B-1","Tinker","OK","40109","SPPS","Simple Cycle Gas",15.4478987882961,0,0,23.8387500000001,0.700000146819813,0,0,23.4194370850777,0.700000146819811,-97.373,35.415
3406,"JCT17","Johnsonville","TN","47085","SRCE","Oil",87.2275571460086,0.458706499999999,0.000653827193910166,23.8325959999999,0.033970304249612,0.18781469172283,0.000653827193910176,9.79594032930848,0.0341019763601631,-87.9861,36.0278
61144,"1","Astoria Station","SD","46039","SPPN","Simple Cycle Gas",285.598775876316,0.5556675,0.000600019818657283,23.8010694999999,0.0257008254131101,0.600488770225489,0.000600019818657284,25.7084276527198,0.0256883506620055,-96.565,44.581
8059,"7251","Comanche (8059)","OK","40031","SPPS","Combined Cycle Gas",94.9539518327213,0.397787499999999,0.000600108321296329,23.7498545,0.035829394626596,0.0409950195636965,0.000600108321296329,10.2469049608762,0.149999999999999,-98.3244,34.5431
641,"8B","Gulf Clean Energy Center","FL","12033","SRSE","Simple Cycle Gas",239.791027854016,0.371998999999999,0.000822045738447306,23.7485544999999,0.0524797056470813,0.374524367795951,0.000822045738447304,23.9298764985738,0.0525238267218444,-87.2289,30.5661
6258,"1B","Allen B Wilson Combustion Turbine Plant","GA","13033","SRSE","Oil",61.9158807577106,9.88259999999999,0.500010118999432,23.71795,1.20000961304946,2.16564603980557,0.500010118999433,5.19748848170544,1.20000996768106,-81.748,33.138
3320,"CT3","Myrtle Beach Gas Turbine Site","SC","45051","SRCA","Oil",22.7580491034915,9.87569999999998,0.500135470131999,23.6952999999999,1.20000202572159,2.19123876569223,0.500135470132,5.25744358258075,1.19997604050959,-78.9233,33.7089
56350,"CT2A","Colorado Bend Energy Center","TX","48481","TRE","Combined Cycle Gas",137.495538024831,0.9209285,0.000600059156482582,23.6897755,0.0154357984401522,0.480713396474277,0.000600059156482581,12.3585797119208,0.0154268197467527,-96.0678,29.2866
63628,"5A-2","Tinker","OK","40109","SPPS","Simple Cycle Gas",15.6888225830561,0,0,23.6484999999999,0.700014948413174,0,0,23.2772438412429,0.700014948413178,-97.373,35.415
55332,"T1","Washington County Power","GA","13303","SRSE","Simple Cycle Gas",180.685281060548,0.397190499999999,0.000600023373977113,23.6473574999999,0.0357233298198043,0.399957425065819,0.000600023373977112,23.8031668808579,0.0357099421290709,-82.9803,33.0917
50865,"1","Salinas River Cogeneration Facility","CA","06053","CANO","Simple Cycle Gas",35.1533345628677,1.1302365,0.00060011000183562,23.5841884999999,0.0125222530010547,1.01505795652698,0.000600110001835647,21.5936264795853,0.0127663165861384,-120.8679,35.9515
50279,"2","PEI Power Corporation","PA","42069","PJME","Simple Cycle Gas",53.9249869581641,0.1876595,0.000600134715667994,23.5804,0.0754100732941178,0.201880260525445,0.000600134715667997,25.3548886576333,0.0753731387889929,-75.5403,41.4844
55224,"EU-03","Wheatland Generating Facility LLC","IN","18083","MISC","Simple Cycle Gas",118.60398322987,0.0709969999999999,0.000600039149560524,23.5761534999999,0.199256519233888,0.0761028505436281,0.000600039149560525,25.2777065624509,0.199304144854315,-87.2931,38.6716
2104,"2","Meramec","MO","29189","MISC","Boiler Gas",109.681602645858,0.256307499999996,0.000585770494659671,23.5696370000001,0.0538665389207851,0,NA,0,NA,-90.3358,38.4017
55284,"GS06","Big Sandy Peaker Plant","WV","54099","PJMW","Simple Cycle Gas",27.5341784061119,0.0775000000000007,0.000659260547849772,23.4964000000001,0.199874187567707,0.0833440732581301,0.000659260547849757,25.2286068902282,0.199560983159838,-82.5938,38.3441
55486,"CTG01","Washington Parish Energy Center","LA","22117","MISS","Simple Cycle Gas",240.233781422708,0.516307999999999,0.000600029875399962,23.402283,0.0271970780087945,0.557979919858679,0.000600029875399959,25.2898074391853,0.0271956740136216,-89.9092,30.7914
55304,"CT4","Baconton Power","GA","13205","SRSE","Simple Cycle Gas",62.4216676809045,0.144085000000001,0.000600090118263321,23.3153619999999,0.0971046142203008,0.145097899822533,0.000600090118263308,23.4808124964045,0.0971110096363901,-84.0819,31.3869
2966,"5","Weleetka","OK","40107","SPPS","Simple Cycle Gas",99.5,0,0,23.25625,0.69999608709524,0,NA,0,NA,-96.1325,35.3277
6258,"1D","Allen B Wilson Combustion Turbine Plant","GA","13033","SRSE","Oil",52.2480239071656,9.66359999999999,0.500063390212033,23.18985,1.20000776206677,2.11663183756468,0.500063390212033,5.07930684345333,1.20000812374949,-81.748,33.138
2964,"801S","Southwestern","OK","40015","SPPS","Boiler Gas",40.6773185085842,0.0674645000000002,0.000600034726049767,23.181333,0.206176652848882,0.0864183751510054,0.000600034726049765,29.8848134113627,0.207501307412937,-98.3524,35.1009
2511,"U00004","E F Barrett","NY","36059","NYCW","Simple Cycle Gas",16.967452533424,0,0,23.1573499999999,0.33803340140513,0.0292246143489828,0.000599999999999998,4.87076905816382,0.0999999999999999,-73.6486,40.6169
7158,"**GT6","Woodsdale","OH","39017","PJMW","Simple Cycle Gas",80.167005704989,0.440115,0.00243319112522651,23.1155444999999,0.12779509385542,0.466084427623535,0.00243319112522651,24.4848251234834,0.127822891438252,-84.4611,39.4492
55284,"GS08","Big Sandy Peaker Plant","WV","54099","PJMW","Simple Cycle Gas",27.6076774384546,0.0771000000000009,0.000651231659825639,23.0322000000001,0.19454342199009,0.0825857754789735,0.000651231659825622,24.6271883415153,0.194198149105793,-82.5938,38.3441
10294,"GTG","King City Power Plant","CA","06053","CANO","Combined Cycle Gas",126.110635041789,0.144772499999999,0.000600000688805639,23.0297425,0.0954453460637658,0.0754756174153557,0.00060000068880564,12.016852214639,0.0955291238809011,-121.1278,36.225
358,"4-1","Mountainview Generating Station","CA","06071","CASO","Combined Cycle Gas",294.648946338393,2.135727,0.000600036309702786,23.0269685,0.00646946786849739,0.436901528730484,0.000600036309702782,4.71199501135312,0.00647140811378207,-117.2408,34.0836
56963,"E101","West Deptford Energy Station","NJ","34015","PJME","Combined Cycle Gas",376.071004868264,2.00901799999999,0.000600021899557785,22.972692,0.00686112234524328,1.62914466751753,0.000600021899557782,18.5926169039273,0.0068477511757405,-75.2214,39.8418
57865,"3","Antelope Elk Energy Center","TX","48189","SPPS","Simple Cycle Gas",181.640173868663,0.511740499999999,0.000600033291180237,22.8728095,0.0268191537758368,0.527727570679013,0.000600033291180233,23.5850322406457,0.0268164964353441,-101.841,33.8645
400,"10","Haynes Generating Station","CA","06037","CASO","Combined Cycle Gas",293.653078920259,2.00171449999999,0.000600026766089777,22.8698129999999,0.00685537319905907,0.380623924357147,0.00060002676608978,4.34156574647562,0.00684417212875866,-118.0942,33.7639
7818,"ACT6","Alsey Station","IL","17171","MISC","Simple Cycle Gas",52.811263341984,0.153466999999998,0.000600977913208972,22.8610225,0.089523934108789,0.165919442034559,0.000600977913208975,24.7543278726064,0.0896628154322691,-90.4339,39.5606
52130,"3SPS34","BP Whiting Business Unit","IN","18089","CONUS","Industrial",34.9172888448789,0,0,22.8342499999999,0.0213825451739245,0,0,22.6484309544618,0.0213825451739245,-87.4803,41.6703
3008,"1","Mooreland","OK","40153","SPPS","Boiler Gas",69.4909977428302,0.0304655,0.000600270668074427,22.795999,0.449156243920303,0.038995673550018,0.000600270668074426,29.1787515010348,0.449156202793572,-99.2208,36.4375
7843,"12","Pleasant Valley Station","MN","27099","MISW","Simple Cycle Gas",149.523893957497,0.147383999999999,0.000600101613444303,22.7751569999999,0.0927333256130063,0.159955120255968,0.000600101613444303,24.721721866007,0.0927481730823714,-92.6819,43.7997
8049,"**10","Intercession City","FL","12097","FRCC","Oil",79.556338332433,0.2514355,0.000915275033184685,22.6913239999999,0.0826009148553182,0.0569939015107969,0.000915275033184685,5.14341642546063,0.0825990240131975,-81.5486,28.2628
358,"3-1","Mountainview Generating Station","CA","06071","CASO","Combined Cycle Gas",296.206772036976,2.15091099999999,0.000600034774527998,22.6852684999999,0.00632845802058039,0.431882147948421,0.000600034774528,4.56001596310276,0.00633545091702012,-117.2408,34.0836
593,"4","Edge Moor","DE","10003","PJME","Boiler Gas",182.646801884166,0.291090499999999,0.000614846971734267,22.612804,0.0477632010038822,0.304182764161578,0.000614846971734259,23.6032005604013,0.0477093316835347,-75.5033,39.7372
60264,"BCGT3","Bacliff Generating Station","TX","48167","TRE","Simple Cycle Gas",57.4247499868982,0.0976500000000003,0.000584855740076094,22.5887,0.135290638564842,0.101642105076697,0.000584855740076098,23.6042016461076,0.135820217539008,-94.984,29.49215
2081,"12","Northeast Generating Station","MO","29095","SPPC","Oil",28.5751499863105,0.563649999999999,0.029965364260063,22.57145,1.19996757052745,0,NA,0,NA,-94.5605,39.1231
7916,"3","Talbot Energy Facility","GA","13263","SRSE","Simple Cycle Gas",115.147638905614,0.3990165,0.00060003617797852,22.5179939999999,0.0338622865357778,0.401781971522458,0.000600036177978522,22.6905589618621,0.0338869268426371,-84.6917,32.5892
56397,"4","Hunlock Unit 4","PA","42079","PJME","Simple Cycle Gas",53.5261404587985,0.153639499999999,0.000600065923103774,22.5100285,0.0879168510112625,0.163884416032079,0.000600065923103766,24.0111759116357,0.0879173797428199,-76.0683,41.2033
3285,"HAG4","Hagood","SC","45019","SRCA","Simple Cycle Gas",100.630800822038,0.114305999999999,0.000864417682849245,22.4917439999999,0.170089594874446,0.120275316559093,0.000864417682849245,23.6709702017588,0.170123062636419,-79.9634,32.8265
641,"8D","Gulf Clean Energy Center","FL","12033","SRSE","Simple Cycle Gas",241.321092617727,0.369784999999999,0.00086502874307921,22.4798974999999,0.0525866584068431,0.372328117511331,0.000865028743079211,22.3215610302311,0.0518596124585169,-87.2289,30.5661
55284,"GS03","Big Sandy Peaker Plant","WV","54099","PJMW","Simple Cycle Gas",27.9288757716006,0.0724500000000012,0.000637246882371882,22.21765,0.195419298773353,0.0764588224680485,0.000637246882371864,23.4281677216057,0.195262317131777,-82.5938,38.3441
55284,"GS02","Big Sandy Peaker Plant","WV","54099","PJMW","Simple Cycle Gas",27.9153225432926,0.0769500000000008,0.000630810351519995,22.2154,0.18211441563557,0.0823973836957007,0.000630810351519984,23.7409752710235,0.181753986406282,-82.5938,38.3441
2869,"4","West Lorain","OH","39093","PJMW","Oil",86.8921783281155,0.4793075,0.000601879136085699,22.2136029999999,0.0278942102574874,0.215315537743591,0.000601879136085697,9.99354068098275,0.0279352976312838,-82.2633,41.4297
1336,"S-5","Garden City","KS","20055","SPPC","Simple Cycle Gas",47.0765591093648,0.0649784999999999,0.000600120741760818,22.1921095,0.204959259053029,0.0699495907433902,0.000600120741760816,24.0656103417502,0.20646685385479,-100.8955,37.9702
10328,"UNIT1","T B Simon Power Plant","MI","26065","CONUS","EGU-Other",57.7946523020668,0,0,22.1497500000003,0.174986589476829,0,0,23.4696634580586,0.174986589476827,-84.4836,42.7178
6223,"4A","Empire District Elec Co Energy Ctr","MO","29097","SPPC","Simple Cycle Gas",26.4918449838152,0.227547,0.000887259135334943,22.1351109999999,0.0863099906674354,0.24977550772905,0.000887259135334958,24.3177523793478,0.0863821603069065,-94.1041,37.1385
55233,"EU-2A","Handsome Lake Energy","PA","42121","PJME","Simple Cycle Gas",27.9808116299083,0.0296500000000002,0.000598262918897547,22.0618999999999,0.445154019913175,0.0309553257379571,0.000598262918897542,22.9614678143238,0.443768380053748,-79.8061,41.2908
56253,"MC-1","Millcreek Power","UT","49053","BASN","Simple Cycle Gas",36.1372276194498,0.164249999999998,0.00056681243322483,22.0335499999999,0.0760358605058209,0.168464845358806,0.000566812433224825,22.6346017297897,0.0761557917570976,-113.5155,37.1124
60264,"BCGT6","Bacliff Generating Station","TX","48167","TRE","Simple Cycle Gas",65.4436745527718,0.123100000000001,0.000578844117420255,22.02035,0.103544679618481,0.133988286996802,0.000578844117420255,23.9295788694629,0.103378409198284,-94.9849,29.49238
2336,"4","Tracy","NV","32029","BASN","Simple Cycle Gas",75.0473585566275,0.444382999999999,0.000600078482843418,22.0057515,0.0297157586450186,0.512325516815193,0.00060007848284342,25.3617821774294,0.0297058398844634,-119.525,39.5625
1913,"4","Inver Hills","MN","27037","MISW","Simple Cycle Gas",47.9146745972738,0.0186,0.000594795539033457,21.8899,0.700000799456369,0,NA,0,NA,-93.042,44.781
56018,"2","AMEA Sylacauga Plant","AL","01121","SRSE","Simple Cycle Gas",51.2463069183638,0.164550000000001,0.000639764793613174,21.8566000000002,0.0849777161232801,0.1657016153755,0.000639764793613184,22.0095566446438,0.0849776837260704,-86.2825,33.1661
2082,"CT01","Fairgrounds","MO","29051","MISC","Oil",44.0514728328277,9.09079999999999,0.500017875853571,21.81715,1.20000055002626,8.19255946920319,0.500017875853571,19.6614575703866,1.2000010848241,-92.2203,38.5935
56350,"CT2B","Colorado Bend Energy Center","TX","48481","TRE","Combined Cycle Gas",138.50152651723,0.856371,0.000600049475488374,21.7889104999999,0.0152672431889778,0.447010175450424,0.000600049475488375,11.3705668822974,0.0152634169610413,-96.06736,29.2868
7159,"**2","Concord","WI","55055","MISW","Simple Cycle Gas",96.476219049115,0.183767499999999,0.000608070414909755,21.7730179999999,0.0720449921182884,0.199444985235899,0.000608070414909754,23.5781625907014,0.0718854028462021,-88.69,43.1669
52149,"039","Merck & Company - West Point","PA","42091","CONUS","EGU-Other",27.9823757655547,0,0,21.753433,0.0837874377240783,0,0,22.5598794430036,0.083781923179233,-75.3022,40.2128
55402,"CT3","Renaissance Power","MI","26117","MISE","Simple Cycle Gas",202.180624178057,0.246660499999999,0.000600047937082019,21.684661,0.0527520056894919,0.267067142581086,0.00060004793708202,23.5150330114986,0.0528337065825357,-84.8429,43.1864
3295,"URQ3","Urquhart","SC","45003","SRCA","Boiler Gas",97.6990621742001,0.167152500000001,0.000631335821956583,21.6244775,0.0816757588240919,0.171213293573498,0.000631335821956578,22.1480020368145,0.0816690502166278,-81.9111,33.435
56018,"1","AMEA Sylacauga Plant","AL","01121","SRSE","Simple Cycle Gas",51.1892848895385,0.162750000000001,0.000634324249797084,21.5835499999998,0.0841226983822283,0.163890892258238,0.000634324249797105,21.7348487036907,0.0841226831366473,-86.2825,33.1661
56502,"EEC4","Emporia Energy Center","KS","20111","SPPC","Simple Cycle Gas",36.5704551166246,0.142328499999999,0.000600130275560119,21.5666049999999,0.0909359165700915,0.155860934980135,0.000600130275560122,23.6320052758544,0.0909931782460074,-96.0655,38.4467
6124,"CT5","McIntosh (6124)","GA","13103","SRSE","Simple Cycle Gas",102.501013649482,8.76265,0.0874022694776552,21.5559999999999,0.215008395960164,8.82286280983072,0.0874022694776552,21.7262460725217,0.215227557641784,-81.1683,32.3558
56108,"U-1","T J Labbe Electric Generating Station","LA","22055","MISS","Simple Cycle Gas",51.4145956253963,0.153551,0.000600143818614621,21.5548569999999,0.0842457176421649,0.166508016636514,0.000600143818614614,23.3789736068756,0.0842646905485012,-92.0433,30.2554
3648,"1","Gadsby","UT","49035","BASN","Boiler Gas",36.6759807061807,0.1046215,0.000600182179814534,21.552718,0.12364148162823,0.126806951011664,0.000600182179814532,26.125839362222,0.123654603259566,-111.9289,40.7686
1464,"CTG2","Big Cajun 1","LA","22077","MISS","Simple Cycle Gas",113.601475563662,0.178324499999999,0.000600047324207092,21.4834349999999,0.072289997653306,0.19303175256859,0.000600047324207089,23.3304163848794,0.0725235809036635,-91.3525,30.6736
55409,"CT3","Calhoun Energy Center","AL","01015","SRSE","Simple Cycle Gas",181.35310924064,0.343793499999999,0.00060385574946891,21.4669955,0.0377056827906817,0.346170700164993,0.000603855749468912,21.3501438221811,0.0372429182853068,-85.9731,33.5883
6046,"**9","Debary","FL","12127","FRCC","Oil",88.7890526897382,0.298004499999997,0.00113551288921411,21.40143,0.0815477605627224,0.0676474193424993,0.00113551288921411,4.85930263119582,0.0815670549437849,-81.3319,28.9047
55284,"GS09","Big Sandy Peaker Plant","WV","54099","PJMW","Simple Cycle Gas",28.4636587091935,0.0681500000000012,0.000636691260793513,21.37265,0.199673946808484,0.0731643914582649,0.000636691260793505,22.8903555524461,0.199196481324006,-82.5938,38.3441
56108,"U-2","T J Labbe Electric Generating Station","LA","22055","MISS","Simple Cycle Gas",51.7946528224096,0.159097499999998,0.00060012671435245,21.361513,0.0805770964992364,0.178091141510133,0.000600126714352452,23.9011979745297,0.0805416108174359,-92.0433,30.2554
7768,"CT3","Sowega Power Project","GA","13205","SRSE","Simple Cycle Gas",61.6002590098736,0.1325675,0.000600045635922192,21.35859,0.0966762496007797,0.133492891754011,0.000600045635922195,21.50614256523,0.0966693194089045,-84.0814,31.3869
4072,"32","Pulliam","WI","55009","MISW","Simple Cycle Gas",98.0288861043103,0.469959999999999,0.000600065223703628,21.3219965,0.027224845943443,0.535870121808083,0.000600065223703625,24.3016170635581,0.0272128537982314,-88.0083,44.5397
2398,"2101","Bergen Generating Station","NJ","34003","PJME","Combined Cycle Gas",209.995436489718,1.29151399999999,0.000600040460361661,21.3011385,0.00989655934954445,1.04715276080763,0.000600040460361669,17.2529416402544,0.00988629685360019,-74.0244,40.8375
55976,"CT301","Hunterstown Combined Cycle","PA","42001","PJME","Combined Cycle Gas",198.786361744921,4.24192799999998,0.000600024437746699,21.2760699999999,0.00300951877052356,3.44101389193901,0.000600024437746712,17.2602377112598,0.00300974211476877,-77.1672,39.8725
612,"PFM3D","Fort Myers","FL","12071","FRCC","Simple Cycle Gas",225.939598778881,4.30969899999999,0.00832829776722577,21.2415885,0.0410484059505963,4.91099740294617,0.00832829776722579,24.2030351530965,0.0410446325026961,-81.7831,26.6967
56328,"4","Harry D. Mattison Power Plant","AR","05143","SPPS","Simple Cycle Gas",88.7601532746375,0.174549999999998,0.000592009382611028,21.2212999999999,0.0719748422297535,0.185995636779565,0.000592009382611038,22.6314138165487,0.072033997964311,-94.2841,36.1855
1068,"1B","Marshalltown CTs","IA","19127","MISW","Simple Cycle Gas",28.2060656380505,0.0532900000000001,0.000600151007408481,21.205281,0.238813487606115,0.0579443195456338,0.00060015100740848,23.0714447553627,0.238959589496868,-92.8596,42.0475
3111,"032","Mountain","PA","42041","PJME","Oil",24.3790339518357,3.19859999999999,0.101021713383339,21.1781,0.668870114488749,0.416455678629881,0.101021713383339,2.75720555337983,0.668828985761135,-77.1761,40.1219
55486,"CTG02","Washington Parish Energy Center","LA","22117","MISS","Simple Cycle Gas",244.016444557391,0.5298045,0.000600038286262693,21.1526359999999,0.0239567452812849,0.574682912128432,0.000600038286262693,22.9429449603776,0.023955202225967,-89.9092,30.7914
3492,"CT5","Morgan Creek","TX","48335","TRE","Simple Cycle Gas",75.0791704765528,0,0,21.1294999999999,1.20001476626703,0,0,22.7509975380924,1.20001550317341,-100.9158,32.3358
7825,"CT1","Fulton","AR","05057","SPPS","Simple Cycle Gas",156.191863254917,0.226804,0.00060004096583097,21.1229014999999,0.0558835215305392,0.242524255672548,0.000600040965830968,22.5465909872021,0.0557836089204331,-93.7924,33.6094
1913,"6","Inver Hills","MN","27037","MISW","Simple Cycle Gas",46.377058900114,0.437399999999999,0.0147913936678361,21.12065,0.714229192205267,0,NA,0,NA,-93.042,44.781
3628,"**4","R W Miller","TX","48363","TRE","Simple Cycle Gas",119.689281340006,1.1937,0.00515674928063845,21.107358,0.0911831726419354,1.25605675214523,0.00515674928063848,22.2190930608255,0.0912206331140386,-98.3103,32.6581
6223,"3A","Empire District Elec Co Energy Ctr","MO","29097","SPPC","Simple Cycle Gas",26.2440725893925,0.2209185,0.000901917367600341,21.1040285,0.086158876827801,0.244527224463822,0.000901917367600332,23.3847331764283,0.0862525513662826,-94.1041,37.1385
55224,"EU-01","Wheatland Generating Facility LLC","IN","18083","MISC","Simple Cycle Gas",120.903638243969,0.065608,0.000600076701670836,21.0274399999999,0.192325278011544,0.0707691783386528,0.000600076701670836,22.6829122400004,0.192336374122266,-87.2931,38.6716
55295,"2","Blythe Energy","CA","06065","CASO","Combined Cycle Gas",168.037505316086,1.63620399999999,0.000600034561018749,20.9619194999999,0.00768722981076494,0.324941701130291,0.000600034561018747,4.14783471288902,0.00765935603977385,-114.6865,33.6157
55395,"CT04","Crossroads Energy Center (CPU)","MS","28027","MISS","Simple Cycle Gas",74.8727271344959,0.167895,0.000600048098200099,20.9443374999999,0.0748539854369456,0.186725628073526,0.000600048098200108,24.3523077123441,0.0782568310538604,-90.5621,34.183
4195,"3","Power Lane Steam Plant","TX","48231","TRE","Boiler Gas",35.0228857897391,0.783200499999997,0.00694129614353722,20.9366124999999,0.185555585836556,0.899249232289319,0.00694129614353725,24.4780977090277,0.188946199927515,-96.1264,33.1707
56078,"2","Walnut Energy Center","CA","06099","CANO","Combined Cycle Gas",129.623791009229,1.90532499999997,0.000600059033406634,20.9182230000001,0.00658794099377515,0.98860969492254,0.000600059033406652,10.8533469916133,0.00658768464285066,-120.8956,37.4878
